,value,value,value,value,value,value,value,value,value,value,value,value,value,value,value,value,value,value,value,value,value,value,value,value,value,value,value,value,value,value,value,value,value,value
49,4.7992905931385295,4.585760486741448,4.698942503464177,4.433871923517891,5.048111439955331,4.9521980883100305,3.8758255859960062,4.796730728592141,4.628476871125585,4.960548440599765,4.098798815266213,3.7913584749058016,4.993446823868181,4.449359766661785,3.5464199460704537,4.265568685734229,3.022239044209883,3.4450807495691875,4.4254043502626175,4.368888417586699,5.042506991540787,4.748774948600268,3.570260148221354,4.922826692192401,3.9073938283324505,4.251036803562194,4.212748523925713,4.265307980772148,3.022632885576562,3.8248375437459052,3.5288041958642933,4.9930002029537395,4.984708284281124,4.9951620231852205
50,4.388164354323459,4.74827195006869,5.247627998383718,4.019709919404709,5.081533641084155,4.455473065383356,3.1021716767199448,4.651992312533682,4.982429887167667,4.985607787810467,3.9499108779916017,4.076460053716124,4.979428079578878,4.422264221370151,4.286151772146104,3.747824982049523,2.6924599275993977,4.0310270035548745,4.317863069345331,3.786670478974266,5.306953584736703,3.040068661617619,3.0908496617245067,4.395126863162135,4.976351373386522,4.90929807198846,4.975023624800675,4.69902823265625,3.441191110674298,4.135006527476543,2.078799883954792,2.6467221703507073,3.6364351496856755,4.344080444981394
51,4.326488069613308,3.870139286457042,4.206721441981839,3.52687560550715,4.304934742995574,4.268507349577493,2.651449406715707,4.182384320298938,4.020356031205831,3.9646386562947042,3.4207396058849833,3.7212215494630123,4.965964143020317,4.007068141003482,3.317278887291763,4.1303254778833285,2.2101541332510757,3.3018313752693924,4.116047593512178,3.3675575156244135,4.119162699476217,3.991974364364428,3.4529719594860304,3.92972241801239,3.979317219382878,3.983040986142992,3.0319247456054166,3.9876243162525937,3.63727677456346,3.4198776214031916,3.1331822009407406,3.371017977105007,3.686317692653372,4.705749431377992
52,3.941765538510929,4.128118622815171,3.908848752257249,2.854894889474397,4.818005358839706,3.91745140642369,3.4256090495220977,3.8203020485518886,3.9970264526476664,4.949226795604624,2.83160559575025,3.5898686729444664,3.01489941313294,3.3667741119992605,4.095956932961633,2.951042496767167,2.4379487764421706,3.3582480629898814,2.6111487417988215,4.5379659040096865,5.03259924170022,3.9410018885465252,2.5329693480244826,4.458449291424211,3.6296009598296726,3.462938650871754,4.9654775643240185,3.03572350632855,2.8036764759620203,4.993629002352854,2.628113190388526,3.9993468277017534,4.987280966529827,2.182130790028919
53,4.772959768942376,4.976611648424221,5.031632152435813,4.27945195778521,5.00493640190383,4.657438388871846,3.6817649188395944,4.832326171111497,4.938126706645952,4.9896618340902945,4.389897198824118,4.132552192584725,4.999302938738895,4.365806191462141,3.777184240645054,4.63866761309148,2.815873235555099,3.448963975440287,4.306561086909937,3.8775400672943814,4.998999815093775,4.136526746063922,3.9886140870580644,4.811398335808722,4.422953241347409,4.955683890836603,4.491245646241412,4.988879830961582,3.6307348702580233,4.028512317655408,2.0065716633076707,3.718508419890227,3.782461125355651,4.996161696235887
54,5.1274311128418795,4.812292865430501,4.970083263582459,3.7434454693430794,5.028051110985696,4.876031350064394,3.417790196099886,4.772453155433841,4.9822325419056455,5.00485673298154,4.226240517562837,4.949849437979142,5.205689351450288,5.303195190391152,4.003431662995962,4.997472118767057,3.0131733372683924,4.208583348790973,4.3255876315425095,4.32255606488438,4.778602631455318,4.993213619968264,3.9945660627813178,5.0321156653879155,4.806960698787954,4.830627208130381,4.440979079734031,4.979631979512062,4.57439945174314,4.149924476402537,3.429088838546595,3.7068147395592574,4.673641108687991,4.678339577555434
55,3.262543934403655,3.4797503754304673,2.953931293852222,2.0729841461011183,3.7683290179058013,3.4653150938726913,2.779769328408877,2.9882689115411303,3.066290044137626,3.986439973975617,2.638198194458189,3.343070512923799,3.1348347727464407,3.723417251633869,3.0038400829991017,2.8395551107572814,1.4472145470682527,3.1658761915090534,2.029893214374519,4.980042245264005,4.984685773306616,3.986909400206727,2.506074085979217,3.7082228521281837,2.9025218692868306,2.843164748371606,3.5899036821457324,2.521139535424205,2.4796521426471196,3.9983173079124974,3.984491416350365,4.081275009251928,3.3292207462740655,2.7209465244557087
56,4.78104202047597,4.751702208558174,4.60450042828777,3.4284893585396756,5.086308116331278,4.822848257807324,3.315957297695493,4.536655858618803,4.930936528073756,5.113915418320042,3.6595709005176307,4.948782556777742,4.87109990582832,4.990482880483967,4.680151793242142,4.02901377027144,2.873338623361879,4.985575367023725,3.8322848423896376,4.87566633240004,5.003098473856181,4.785221839822686,3.1204932551985842,4.979366530381284,4.900523100662788,4.517848133673856,4.992973852210403,4.416724357336078,4.3011116692808296,4.6534917898365284,3.6736203815511463,3.4965383482470305,4.60345563899224,3.7132797242645976
57,2.5889964648006423,3.7512590116117317,2.708085449217903,1.9896760338154809,3.4149642126115007,3.078725051755893,2.5538196279817895,2.7991120503421727,2.952165193127246,3.658787744633212,2.274390189566299,2.6705849129737675,3.2349070708909684,2.013980571013751,3.6416749200339646,2.044659563164698,1.0371831889454843,2.5177042911077314,2.3235564294461297,4.986978273247433,4.962051036579635,2.546572905826421,2.997860026709313,3.0724170405401687,2.656275019953825,3.017456978073301,3.5381647773584697,2.2560807941266225,2.0773787680609055,4.972622201199501,2.4800116490111677,3.6231153564558434,1.0243110978072814,3.065044594493809
58,3.848459500631943,4.098813862473004,4.009468249356702,3.0292807906416392,3.7939041487668113,4.229381653214533,2.688022579983701,3.952258007756163,3.852444977722179,3.940832616156344,3.610941568903722,3.8736724020593285,4.822637522325068,4.967637701857325,3.1271259488898817,4.058275670806049,3.013900868440225,3.3890759906693644,4.200898362789112,4.984249728630647,5.041621900191538,4.182378658498537,4.176088400308737,3.886270483453511,3.6858263171886145,3.8024976256632512,3.7106395064951068,3.8029523253907334,3.989320829785108,3.3220277724187386,4.3138379468022245,4.98823563740105,3.018950891745113,4.992124237296954
59,4.6265610889672635,4.586540302252173,4.1967702308799355,3.035781824015334,4.774424335985269,4.706146458847995,2.8381954809262133,4.4110299466053,4.26577348495156,4.640596030199771,3.7040061710490186,4.458669892906949,4.936132559994168,4.98982340115315,3.829752115761467,4.973998554481701,2.909882087404426,3.8974854045704186,4.421859221981453,4.020559867954295,4.999194030214686,4.94830679319746,4.13574737363895,4.427955944345107,4.519436850567859,4.287747998549851,3.8917082346574734,3.907413000218633,4.460456726126993,4.971220653431304,4.983038618542571,4.989408442132755,4.936493141779978,5.000447203018855
60,3.7408007004002313,3.2382026679823084,3.8109958385759803,2.9241318137883954,4.099943007193789,3.7403788224452956,2.871630926326998,3.405442937232403,3.458344484437346,3.9723248444434525,3.41359484242342,3.295897152853341,3.860639772212813,4.983326805587033,1.9059740183474585,3.833879413182664,2.2829934519537685,2.7966599749704253,3.7260501107687665,3.480476749717584,4.548620293084576,3.7364172875364905,2.5742903140352578,3.841233516564235,3.337955315810003,3.2359760541959326,2.871437023452923,3.349001574779171,2.028273105732709,2.6915932953680275,4.978645351978132,4.002134742264459,4.972271555570655,4.9810419817571985
61,2.85626934179206,2.472711230683705,3.039763139249701,1.825403208027075,2.811492914370012,2.6262918717109582,1.2683950931824397,2.48877137004662,2.523017962244758,2.752452817985881,2.819347383329901,2.961671899781036,3.0672516985590277,4.963045068619574,1.1959503413514008,3.054489266204173,1.3248331517561478,2.9402440340749396,2.420548072034455,2.4020979406600436,3.9810997844732565,2.5669027160853273,1.515491884221068,2.532422957636706,3.3846314278530247,2.7503000499434194,2.408092897328639,2.8070477788463832,2.16560361615077,1.0148105247999792,3.981245364762054,2.0167819831946407,2.9875305984692164,3.002904595217103
62,4.43592410094653,3.866242859041728,4.330999171677748,2.87584450562649,4.374905873728606,4.55402473845298,2.441674487943055,4.24433173374557,4.018182337582574,4.252424048597311,3.0788813424447192,4.310441101215973,4.7564557032570915,4.989672003000676,3.812229107149414,4.194948357677202,3.5868762346341576,3.7312474867936274,4.490197146746361,4.98947019755169,4.6268496467091955,4.790990705712902,4.160453906108681,4.074681678920005,4.075820758749467,3.600835551299898,3.8018177097455848,3.583907040397639,4.979121061661106,4.176919282890762,4.987886267625288,4.995517905943124,4.990462879679664,4.192965327528537
63,4.353484855679679,4.241107291163406,4.381844582100602,3.668084255850173,4.180390900663651,4.098128588045958,3.531851020865638,4.39008426382376,4.073454089370493,4.081144153790125,4.2292024878837005,3.7082041850717244,4.515792157347315,4.965212363836916,2.5665434818056094,4.971554651812968,2.5939505778901246,2.7035141817095565,3.7008661337023714,2.971357473899237,5.129347973466929,4.4641177653919515,4.023939530353396,4.651632776175016,4.005780592927337,4.198094260651364,3.953006108113366,4.369691330721025,3.6851838101252596,2.0023511362413524,2.023116205698395,4.978954054439933,4.005820196736838,4.999850943551115
64,4.588672869360638,3.5318996882457867,3.9218366819667922,3.4759632083939382,3.9046529564089454,3.8666352029827844,3.2185508608004447,4.147794106440541,3.6092780955075163,3.587873696566426,3.8115063828154794,3.5644050562989533,4.016033119799687,4.77148266637839,1.9721395009013034,4.96157738101346,2.2637579323871826,2.501310403633261,3.20750324997104,2.012623437705529,3.998355914604144,4.965197654565152,3.3489141111901284,4.529550118911122,3.7059075871751097,3.581324848582834,3.1148801100847954,3.9742015786513587,3.575066514176452,1.0279681886444307,2.006918624178869,4.45852743467228,4.98765217654842,4.002099515085329
65,2.385170839380867,2.2632081477304973,2.6310731583366147,2.5157759642395883,2.538471850974457,2.6259456926404887,1.7184247152440768,2.82618621416625,2.3192041782276034,2.3123892897618,2.122585876012267,1.7871691379974473,2.5326633899558444,2.927836272361307,1.509270032867713,2.5532699386035933,2.9683952746803346,1.8417106245013826,2.8575066531146067,2.010603729028215,2.9833194917277375,2.6311685031531726,2.3753566376592046,2.3750747236615557,2.163297789576998,2.0828264980677718,2.331955294981881,2.2991961195853627,2.5532916396566474,1.0126532018428103,1.824431201107575,3.9844277754927586,2.9978649453212483,3.1555785635214852
66,2.9885822097189214,3.159046023196955,3.547474714350518,3.1139179714839322,3.2961584247231386,3.6676280466046096,2.448350931040379,3.331831194106395,3.4535562578779353,3.5548761093742423,2.6197041881744862,2.7621669153634842,3.5494945532697,3.1207400476402274,2.794870200369754,2.561343590268174,3.9701495807483695,2.4911322187537377,4.001959575363388,4.969905616640189,3.006507075327191,3.187122333358558,3.468422232700343,2.994050229573375,2.0523580401588184,2.8001250149517447,3.0216411688243268,3.217598542037277,3.008481541647252,3.5632656082336363,3.2947473759446404,3.928788995522556,2.9577698641224397,3.9863986364995956
67,3.5368087132976096,2.8901188067075716,3.1270650048249955,2.4382995063303454,3.8834269290631918,3.1062455059210476,3.2345164523455576,3.2686893940625783,2.7584012221747156,3.3728058040744266,2.715844995963595,2.6039058554673233,3.1475904355146587,3.616325416225941,2.0343586815765167,3.7157977996316256,1.0193811725869546,1.7262781829124139,2.5118858817799303,2.016140614120845,4.985491034376391,3.781577409781148,2.5643330203699186,4.0891125102459345,3.235455565994848,2.6710438274947936,2.8967795038004436,2.36698013992511,2.009795636609193,1.926471726251537,2.522194592397432,4.9754556298714006,4.965328304922254,3.9912126036541484
68,2.2899076078328893,2.501336665987654,1.9801563466861571,0.8356408967806804,2.3802452014010624,2.355205940746874,2.0141733255847774,1.847412328409648,2.0448481669360907,2.85883089936541,1.1675799088327892,2.2573100287859735,2.1103604710255803,1.0010668043189892,3.1748865707583414,1.3081666739593603,1.0123248151768534,1.0178259302256907,1.842865497689269,4.971926397134995,2.7908790688927008,2.4532742723808183,2.9416916006198086,2.4564687703423616,1.2827521768658727,1.6516024402009102,2.625756328380452,1.0661280011011298,1.903290767941853,4.963370952804855,2.6772090210986077,2.9928653986698883,1.900426919811782,1.0123196366165685
69,3.714649353560227,3.8737618878286537,3.8221133291389586,3.4480085229487196,4.017772498630309,4.442050525758336,1.5609070064911867,4.1136338342613685,4.108699339212286,4.179179582065618,2.5202720108999412,3.7103864696107154,3.6877952382010353,3.761918742444822,4.206605954734538,2.5279892096561265,4.961521290047603,4.965114748205152,3.991944452159242,4.9828000258563065,2.9997723691986873,4.002676110400916,2.5898642669066962,3.0584867226892456,3.497587919590285,3.345471616933274,4.263808990528853,3.5152329059574314,4.656391246161721,4.403740987902734,3.8003823977944498,3.303643781486933,3.9183578604460916,2.02492573891371
70,4.0601624463200645,4.4935443199524805,3.8521570764585618,3.349571136040296,4.205516948716278,4.537243367251065,2.2954327039446216,4.26196861389654,4.21327631897976,4.0564107009326715,3.2181179488863885,3.839036414031003,5.184566277510452,3.6076181598961776,4.284621165629054,3.794314142461314,3.0155743751242667,3.978522344719874,4.955289576817772,4.013447490086841,4.004457419251073,3.795206015527988,3.8821787977889537,3.6470744458243534,4.188414892342015,4.18556694137175,3.531795430449293,3.74072291229232,4.0463858137176745,4.97362025896504,3.998266333529872,3.990102500934725,3.013355204207178,4.995128597963616
71,4.2602901221553635,4.048051915748282,4.169214007777192,3.1056786286506957,4.45042104685537,3.9438333719216336,2.363694905141846,4.138823313254645,4.044871887309078,4.0165656394027724,3.3457536701908017,3.9524916312754454,4.458941844066079,4.5264696943307,3.5074590206203036,4.028713552629883,2.0006629568606056,3.9988513440532216,3.7072868421917553,2.6287062402815953,4.850828973899782,3.6104642396217255,2.7480764918492966,3.994670129895757,4.943921714377823,4.184477381057279,3.836993082096483,3.9033894895009995,3.766734362734141,3.0034716120578318,2.7146198382295315,3.000029549852218,3.8789170610020633,3.995109162939323
72,2.476672615208723,2.94163189544345,2.888311647287991,2.3546961877947936,3.2769962967464625,3.2734211560368243,1.7193898849866158,2.9349889026255145,3.204286078939367,3.473128725056286,1.6990462358000331,2.700846392258372,2.5483498121934254,2.0010869035013257,3.5021191880161355,2.0792661071519247,3.9558210528152067,3.0006400112365146,3.0186603247964827,3.999506029765358,2.0041054714702753,2.891317498608861,2.670831081152249,2.406795526352794,2.0316477845265073,2.5128249337959874,3.089774439907386,2.63226264998978,3.5336874331037125,4.963160837674803,2.558345453730869,2.7432557596459155,3.1141590992838553,2.2735477110727307
73,1.341587580613005,1.8397133108450099,1.2140802810958837,1.1179765601286595,1.5186345185568382,1.7143698632937063,0.8844431765425366,1.5097632701135133,1.2260665189126483,1.5323937698065342,1.5618518729877253,1.2743474583242405,1.9273686112524475,2.34268719345253,0.9117818677916064,1.6005042394396343,0.9871356518879666,1.6085012815925417,1.7607248688318362,2.014227438042177,2.976185843522152,1.64049948526087,1.433702390648499,1.3681121316490052,1.6209693831072642,1.4624614963762586,1.4355110338170374,1.0879687803085654,1.0087704374993143,1.300222901162997,2.9768349259267897,2.989570861708055,1.016758926082608,2.5403213206274735
74,3.3825714096620585,3.51949705016638,2.893860016643511,2.2311127217572757,3.2889199512402474,3.4164544002675097,2.9928045632881,3.0679339313810785,2.857198540296354,3.4578108542060697,2.701096819846563,2.8734024589019143,3.782443488450959,3.106709805524869,2.9365152195918225,2.7615830600581277,1.0318546563682454,1.9933866198057346,2.982702594133524,4.971631324127016,4.994660794817573,3.608102217249779,3.4256832242358053,3.738384681571557,2.6976290434957106,2.7599850801912993,3.224884301028564,2.2139432231662637,2.0087186482263903,3.4535769123174926,3.646240694275167,4.978728182749709,2.5497160861271917,3.572646699747315
75,4.200891698544744,3.730085323117244,4.037698434989448,2.8503702815364416,3.8598347096675614,4.442309362216897,1.9219359460690577,4.124853579200464,3.7665534881606515,3.7878399720110716,2.7783224787784384,3.913937119164,4.7487684552539,4.357378622932266,3.810623777289793,3.7534111456123522,3.9948239246717447,3.4240083321072157,4.979614701269536,4.993152472013989,3.8855095010146057,4.374189450617446,4.3765794411515015,3.5000303229712846,3.7005908337359257,3.3434677274351334,3.4482279685565542,3.2634109372735938,4.980511221033651,4.181463871180696,4.984547503260314,4.993060862286328,4.308541515287389,4.00657753834412
76,3.1786224314799547,2.830235779930504,3.777073553404751,3.3446279710374696,3.4819548509230605,3.5850113438537434,2.265818568258786,3.595414158405459,3.410641154304804,3.211994131929943,2.858754047062847,2.728409572013762,3.7649874907139895,3.9582705460612253,2.078144570512363,3.4793083729295,3.9704984445586096,2.563179703862538,4.246104196154891,2.903074309150874,3.1128694323363675,3.2659877060683558,3.190385947724723,3.0678330585697666,2.7707424786393675,2.967576263366988,2.547044332655323,3.5507051452827074,3.3585316084436236,2.012148387265056,2.995216126233977,3.9998860776569782,3.9886702395653684,4.9766833896670315
77,3.7113975271364987,3.176151014218007,4.036217643527768,2.816216676513419,3.2182239433331983,3.6416907688626363,2.6467145921027093,3.4902466292601315,3.2210102697338456,3.311345130728506,3.0013596507973235,2.859390223127878,4.409269176785271,3.660489846745088,2.4263556564438926,3.3769295146515885,2.998627512080468,1.0302309935155554,4.966291930481829,4.978311631355845,3.991033286853913,3.174638044605095,4.796953409299217,3.3795244753935387,2.488248262279009,2.9279534024297287,2.6543119843579976,3.026490489244031,2.938882543037302,3.0062203569082224,3.9905148638324714,5.000502777757056,3.2938243708721613,4.990116435536426
78,2.7073901914384146,2.536671772057244,2.826499885917197,1.7595233953610392,3.0129357806804484,2.447708388407392,1.9019642895306865,2.7413705459813587,2.4689199820452465,2.6312117192599143,1.9750015242671568,2.503190995761332,2.841583805653136,2.7101082512181467,2.48699969811375,2.8072643419256558,1.0093221735913913,2.004171074287795,1.9680397087024888,2.0060003038844605,3.9694274197138086,2.5423004334137764,2.4417082044469542,2.854866356726455,3.1089866085665805,2.569668431595061,2.6900919883658547,2.315671279358507,2.9706157575548198,2.0547438543480334,1.009704555581119,2.881107483441693,2.5384653022519057,2.615058242939993
79,3.9408579069840455,3.955290207181236,4.497028494494721,3.8632447531501697,4.0808567560670586,4.256788988289245,2.711454005462777,4.124355831051064,4.142532083619628,4.2222921954791275,3.4179905676815223,3.221110712320163,4.391287439784927,3.8606251729435654,3.166554697146364,3.1536772028766924,3.9758655511086793,2.839325263474937,4.965071901208636,4.982774940522379,3.987224701734176,3.262594779829341,3.753206926246465,3.580880163954034,3.1569732459826354,3.6980262066565226,3.686292309670764,3.9016880299447854,3.01975188317094,3.7130032366123418,3.5993752016035367,4.0078844528893995,3.5393393853716275,4.548966348942189
80,3.673854290447902,2.5417449688794767,4.094743279085469,3.2927783118890885,3.2123743378185337,3.5058320448547375,2.129017161123385,4.063858676593439,3.274257475496558,2.7110397212241066,2.2708733205598377,2.4658401323140082,3.6600895504135282,2.7906500727837384,2.6447754511951294,3.8378689251921574,4.967418679333333,1.0269602414298364,4.97386716374451,2.020964415333466,2.003206621481952,3.4591129180713143,4.707963284636732,3.1066411307082378,2.5934660414521495,2.6202218345271757,2.601107866360709,3.1997070015018383,4.973342147822546,1.915307893282344,1.0184136128921883,4.979510849979201,4.983617694364227,4.000712260295679
81,4.160495236578129,3.1930436816488035,4.371010666463583,2.5251974332634672,4.428777306366478,3.9664796823774475,1.9030220861991296,3.805489828990461,4.034461300522017,4.135850284805525,2.335509730064289,4.324532173220863,3.9900899626788564,4.093064477274128,4.114562560262417,3.437015609302773,3.0091345764414568,3.990158865414104,3.487714338972442,3.9783434338839525,3.3258094475251174,3.8975777498658495,2.876382941124483,3.613231181330014,4.141924817181392,3.444006957804338,3.5558929808527013,3.6503455947004904,4.965729469451987,4.3072215176730815,3.281726677770206,2.027269608016539,4.972427263900114,2.5373622165778564
82,3.951902919804366,4.143796665098634,3.769293452975759,3.30846862272471,4.4172853770018365,3.989205950835192,2.801454837744615,4.02658890974566,3.913144119163661,4.177772279596761,3.449191726163646,3.633735129854539,4.0683357082846054,4.234885208431144,3.24869372259949,3.8696925714681325,2.000010288549892,3.984347772683471,3.0305090404772583,3.0102172904535256,4.979563762293449,3.985631976381952,2.516621723148332,4.076802885934663,4.257938599547301,3.9848523183085667,3.890632548167933,3.7612480853728223,3.2012840692435214,3.158411277222416,2.640490277383283,3.6172871375678586,3.6488054412449706,3.895892215552444
83,3.866425249553365,4.246234205350079,3.5507623350622,3.320055170329409,4.42961603797818,4.599346149028464,2.4553236033806676,4.200021387934559,3.99315958814156,4.181156000230901,3.306957387778811,3.933301289415356,4.718583565026029,4.894511055868612,3.6111442924300814,3.9782558305341222,3.1453279779318386,4.962378665015735,4.00319701931282,4.007193473316444,4.999968245622766,4.672325167729487,2.921109014538516,3.9136455987885066,4.30097240697949,3.847402832767079,3.7348783616687835,3.6094395119448883,4.001128869775117,3.8414812683828785,4.984783293385814,4.98200494946208,4.000527836231055,4.988298972229651
84,3.350686151914237,2.770050471656446,3.031696370961509,2.045398984340752,3.1152594961309417,3.808738363383413,0.8655296743295815,3.241369551384103,3.1684772120727858,3.012929234379352,1.8218166273093837,3.694183933296789,3.8707360576908214,3.781455806326283,3.513644052062179,2.986018582194677,3.8141104481858124,3.980816530971148,3.99741844337495,3.989535852487223,2.0261659888983017,3.9757888907996772,3.016120297272484,2.5068848626085063,3.1681980488814867,2.5875165017943345,2.5205794491671476,2.7089806370692804,4.973341294067309,3.961686061029156,4.978703699041129,3.1188360823815056,3.991190496164319,2.733940824338382
85,3.450945033179196,3.256462947925709,3.4278740039979114,2.757497719276607,3.1599193271113424,3.65076192761649,2.549349741147238,3.419189513038966,3.122491827510286,3.310205012579446,2.6737712256873887,2.854352651068982,3.8990001025195635,3.3608562486541427,2.8080232574301323,2.883347881825041,2.956164526372555,2.0017481261177474,3.9824921340410726,4.971018094673142,3.9087064589060305,3.5990638320862756,3.9373381388157314,3.3657118279030027,2.4665027693296704,2.7085797730224463,3.0902071022308086,2.720886316027305,3.0691110010024496,3.0102292836392133,3.5517581396072395,4.985607677306732,3.077571017445432,3.76983463100143
86,3.740576945968619,4.085378500111569,4.367657848316698,4.125467909696781,4.479567751079065,4.203564695420479,2.955592446239504,4.420780092750396,4.544194049714854,4.12335719077065,3.3522427715874543,3.5275759171947465,4.607404854917149,3.499220220186017,3.8119182205928346,3.701625233655505,3.3027751769702505,3.968515739487409,3.984204180558456,2.9922243263502044,3.903000114899414,3.4529254706630095,3.1417039978004633,3.934923208400069,4.024940341213464,4.286649362329772,3.7920971186702155,4.601884561995028,3.9887254605150786,3.26722874689508,1.031060384182259,3.001849692808295,3.00145243214382,4.977663025777616
87,2.9546906109596356,3.2420772235604005,3.4952905170355035,2.829130754347754,3.9588621687528067,3.1340909762507336,3.800344462666715,3.193662833665207,3.3396526926898757,3.9169480278103226,2.783298340573593,2.678925016051814,3.0606939883519306,2.8509777194215653,2.7227419035142626,2.898545766091545,1.501589538833614,1.9780800125697762,2.0291161440231216,3.9691182479832903,4.984053564190496,3.2288178981757496,2.854139334566038,4.067860529477105,2.516356773007918,3.006774853524053,3.541333288189401,3.120507950288641,2.039397236640512,2.9993105846648977,1.0237818358229165,3.9954812899762584,2.9874089523435448,3.974742390967002
88,3.7072730197918764,3.51224301187064,3.429734157013661,2.2784188515045587,3.807602694247849,3.8757585195871913,1.9832560870068088,3.610702318945812,3.202938498960965,3.5680575224793287,2.7632358240662303,3.6033074731939,4.2332607342290896,4.619491266648196,3.094310530752564,3.794095904111242,2.479042242692106,3.420453319693104,3.769776406268217,4.009687612397343,4.979052670053237,4.106882042291651,3.4503418706031046,3.4644327811684987,3.884457124066489,3.1741522878301827,3.217076706487081,2.787483849360374,3.9834640650459074,3.467964621004166,4.97454772716496,4.991856744426965,4.000931461697925,4.159785723691629
89,3.9770699268871397,3.414517673146526,3.523438625465593,2.33852832862906,4.047002374516985,3.729746734509483,2.779465936619883,3.506125180177415,3.1650574726511054,4.104469488375423,2.4849193435977903,3.323249359796616,3.1685524393419184,3.76391373007152,3.293565779325481,2.9077879055687808,2.2526395374304777,2.645932683049823,2.8424214623672364,4.981743068290324,4.980492581431985,4.2606477872790105,2.9778788626880592,3.996906131304801,3.173962259880544,2.6592392176355357,4.019068608061928,2.276923085842672,3.0063416568856725,3.7771972913697898,3.9933050388367666,4.986610448156507,4.974868280387516,2.0246006790442945
90,3.1420983577269435,2.4276816145757114,3.1720671233410798,2.0873656290616385,3.2686610546766204,2.842149759827613,1.81781436181544,3.14859461407346,2.7994732254470245,2.8286538177275697,1.7627462414365644,2.7741133105334552,2.7905876170650274,2.7086014872863364,2.917900437801017,2.9531764029579635,2.3239485733733343,2.269325536209779,2.457610723639534,2.0048901068675287,2.9885311653165436,3.1549152886808387,2.625349457377155,2.999365308192904,3.100137749078227,2.4609439458031277,2.8868446230256484,2.5002370397471028,3.967955504004843,2.341244781814513,1.014665736228638,2.9953277009011847,3.98211850805055,2.007616254770628
91,3.586754277311343,2.8937610032534935,3.1367403592086687,1.988589473579706,3.6450843953400796,3.468303039255163,2.101733027805505,3.1587059552469174,2.9537939164282503,3.587769851640372,1.9817101351120596,3.19800089829909,2.986062232098789,3.272962666537216,3.206049788984305,2.837922414946957,2.5681221666997844,2.640024917902729,2.9929588883232596,3.9954637731788636,3.4596721439299345,3.9231288302862897,2.7689157850703645,3.3477989580109035,2.9022627275729693,2.388570140098021,3.205954282132011,2.1467367320239483,3.3574318531124874,3.987493753484671,3.9882359410973827,3.9904812581344196,4.971768901980136,2.0148920239115387
92,2.4161138797717245,3.315538854475593,2.96763139111967,2.7785743681158968,3.1432457769982163,2.7970606392375332,3.0288334014818172,2.9786205649805084,2.8929687440131437,3.0374402365279747,2.963489321543302,2.1109351963069645,3.479578220819236,2.7314017097138428,2.120960402766529,2.8704385455182733,1.1297951694897157,1.7957097934591646,2.5612189927238718,2.994464833678701,4.969622223837516,2.322316169451082,2.979222363508757,3.243734939720187,2.614978175154768,3.1449307745878183,2.865608213860817,2.985574828261699,1.6336613039334025,2.0716912366372853,1.0160409311674992,3.991184495242835,1.0213469103173107,4.97420906295623
93,3.028008930886222,2.938330310195681,3.273436176540383,2.5814576936209095,3.962204339091985,3.113318899960212,2.5171251512561645,3.1552589864907326,3.183825349700145,3.5205902870898322,2.510434939477828,2.767547351500293,3.145236822889909,3.2588346468576503,2.547752673040423,3.210361150961355,1.7481979409267288,2.7744804513584524,2.665951955029811,2.015516962696439,3.9848940263559216,2.9284643001243094,2.0128640925619936,3.347309798638783,3.3154773718719404,3.0478182565382244,2.8197134928874323,2.953650544919684,2.385343279775802,2.982949302948926,2.290314787125472,2.9304315278492994,3.9811613153956333,3.9810762287589516
94,2.328072156636827,2.442638158520674,1.9821884689924674,1.6336460266610235,2.0183822118637167,2.846565631057673,1.4942216950390563,2.3295450866451497,1.9084806230391638,2.128665071632308,2.1454874687295886,2.2144725415194353,3.3459305515373026,3.517074891010726,1.5684875046609563,2.543553584080246,2.0722348705433737,1.9635806060832564,3.2738062213747656,3.989719110653722,3.587994378075685,3.1206772356570447,3.0879764582338463,2.251127827961182,1.9391975690954601,1.866765206222938,1.7872484384297365,1.6646871166962514,2.2966532414417276,2.013873673965164,4.969830370288046,4.979175061474209,2.0128475110409214,3.989462419017092
95,3.903803292648562,3.777773815212086,3.005568507940458,2.606394691467795,3.6071434277022214,4.2234549117442555,2.7090298371800228,3.661276259796831,3.499253659276662,3.8269402273894757,2.507447908555653,3.628930423165449,3.8995491560997317,2.95200827029415,3.921796077823164,3.390944636961261,3.168219151014439,3.037447931273018,3.6241092901609804,4.991013045253113,3.022855970517165,4.964696571174393,3.969304886369957,3.827781596768723,2.6405165245963325,2.923282308819032,3.3430168037492716,2.7624186519076397,4.064854687237254,4.977659773914143,3.997264023796679,4.984455881441933,4.000815710606985,3.002903057833578
96,1.1582985109717017,1.377259848647813,1.3562819458146902,1.7317837471011575,1.2170518437378515,1.7230468962379493,1.5983865835702757,1.650002006481391,1.5070638489744426,1.100147505042799,1.4166634007735337,0.9222633748210614,2.2433347248721605,1.164940517030445,0.881134105333874,1.931804417395484,1.9071543684613328,0.4534023799728239,2.489563264601707,1.254026900611553,1.0279724487186932,1.6753163696370617,2.4693258270156293,1.5232342889193458,0.6307861651038851,1.3304583358248254,0.5950575969732181,1.663956880957286,1.4787556862012892,0.997415022726736,1.0074250254077572,2.9769303080400196,1.0044821386215004,3.9632693900647697
